0.280458,1.815323,0.055645
0.354152,1.241677,0.06829
0.29578,1.414911,0.051486
0.109217,1.799226,0.064594
0.177458,1.927133,0.048539
0.162551,1.674695,0.068836
0.30495,1.553929,0.060819
0.330702,1.584347,0.070265
0.547918,1.123084,0.048113
0.170064,1.912863,0.049738
0.480816,1.824608,0.048313
0.225282,1.460925,0.063717
0.093386,1.727235,0.073807
0.227635,1.52427,0.066332
0.14744,1.741392,0.053115
0.459337,1.339783,0.050439
0.507806,1.738812,0.041548
0.323645,1.551287,0.048814
0.386638,1.667819,0.047401
0.561169,1.748174,0.038504
0.251739,1.706141,0.059105
0.363749,1.196777,0.051751
0.204548,1.901521,0.072373
0.157978,1.830813,0.07159
0.348732,1.455554,0.062353
0.368303,1.852939,0.045899
0.258546,1.46092,0.058033
0.33788,1.345722,0.063404
0.43783,1.028796,0.052666
0.334734,1.918073,0.054212
0.19248,1.653458,0.053738
0.452527,1.3338,0.056878
0.236879,1.789022,0.063319
0.455504,1.514385,0.041658
0.661483,1.113001,0.043974
0.503019,1.981748,0.043421
0.176772,1.833729,0.068936
0.321048,1.498098,0.052892
0.602349,1.725188,0.038314
0.273355,2.058315,0.055681
0.53501,2.467742,0.032715
0.284131,2.131532,0.060988
0.489445,2.006253,0.050484
0.480035,1.709186,0.044192
0.273707,2.030232,0.060737
0.301865,1.857779,0.063462
0.272924,1.684836,0.064793
0.499321,1.264924,0.056858
0.065841,2.026645,0.064462
0.205661,1.703262,0.067874
0.186148,2.283995,0.04594
0.331665,1.705372,0.048771
0.321105,1.804112,0.056747
0.21054,1.447471,0.05978
0.11826,2.02435,0.063382
0.241271,1.447488,0.062176
0.047656,1.77111,0.057105
0.367779,1.742116,0.065006
0.139748,1.317212,0.073117
0.028317,1.67576,0.084235
0.273993,2.079872,0.049872
0.212219,1.706658,0.047704
0.132107,1.720113,0.053828
0.049108,2.029283,0.065736
0.445595,2.091511,0.046526
0.212826,1.519176,0.072331
0.182649,1.997676,0.076084
0.225677,2.176751,0.045596
0.416343,2.070753,0.04313
0.239068,1.924719,0.054808
0.075191,1.443693,0.083161
0.328816,1.660696,0.057817
0.227511,1.290369,0.056088
0.457077,1.455116,0.043094
0.443929,1.879201,0.047144
0.23636,2.03703,0.059689
0.272055,1.444041,0.060009
0.548097,1.405249,0.048394
0.307941,1.842024,0.058726
0.109992,1.791938,0.076068
0.102729,1.549429,0.067389
0.296375,1.868114,0.06098
0.34939,2.088005,0.061365
0.492573,2.044809,0.038253
0.709249,1.37551,0.042608
0.469213,1.376456,0.051152
0.284337,1.887471,0.065881
0.265962,2.44316,0.045187
0.204437,1.749091,0.073259
0.195658,1.64923,0.050343
0.395803,1.440522,0.050448
0.351067,1.505907,0.071326
0.320171,1.527817,0.045977
0.366521,2.081667,0.041122
0.363601,1.36189,0.057041
0.13328,1.494437,0.075139
0.284351,1.985497,0.050295
0.204434,2.11159,0.055002
0.108564,2.155576,0.063671
0.110758,1.622992,0.084537
0.640526,1.16788,0.037068
0.475577,1.74486,0.045337
0.211498,1.813866,0.066411
0.353953,1.760853,0.059496
0.271819,1.896074,0.058136
0.189101,2.096156,0.046471
0.20999,1.627392,0.050277
0.359718,1.782275,0.05979
0.323953,1.698609,0.065899
0.551595,1.501008,0.040563
0.24676,1.770429,0.065014
0.276587,1.983239,0.041381
0.719104,1.931393,0.029949
0.66556,1.020347,0.045561
0.50862,1.573594,0.038461
0.173233,1.615635,0.077541
0.193065,2.003511,0.052516
0.40497,1.272376,0.065379
0.301172,2.189574,0.035645
0.151252,1.736819,0.069138
0.154742,1.808008,0.067136
0.342738,1.509388,0.049668
0.104405,2.118745,0.049353
0.272019,1.510122,0.067799
0.103801,1.416106,0.058555
0.515365,2.382656,0.035768
0.287278,1.428985,0.056406
0.359683,1.463415,0.053975
0.59755,2.245078,0.03023
0.247009,1.63927,0.057033
0.217327,1.553476,0.084523
0.112411,2.091767,0.059752
0.442054,1.319713,0.042606
0.446045,1.650105,0.054501
0.248998,1.825809,0.044149
0.154489,1.748257,0.056778
0.2595,1.868778,0.052066
0.410638,1.454385,0.056842
0.212757,1.946471,0.050294
0.05787,1.823521,0.06995
0.175098,1.968844,0.076777
0.210517,2.284487,0.050483
0.298278,2.017918,0.048509
0.415586,1.209156,0.051176
0.241478,1.906118,0.077035
0.121169,2.012432,0.060768
0.189275,1.650609,0.076932
0.246309,2.209615,0.055603
0.067941,1.883693,0.070523
0.27869,1.680253,0.056394
0.322556,1.141753,0.053233
0.080202,1.985626,0.060624
0.208218,2.031641,0.072789
0.252306,1.706139,0.044252
0.325016,1.52629,0.057924
0.567427,2.110079,0.038732
0.478684,1.437372,0.047953
0.471806,1.66395,0.054212
0.50908,2.180207,0.03871
0.291602,1.661619,0.060415
0.058132,1.651587,0.087194
0.303534,2.210629,0.036969
0.14941,1.923628,0.047097
0.547638,1.909803,0.040764
0.280624,1.895661,0.056075
0.060791,1.891663,0.061718
0.095898,1.702173,0.090507
0.368084,1.682301,0.039974
0.199029,1.593741,0.065943
0.159385,2.161984,0.045603
0.620697,1.65543,0.041097
0.388647,1.523667,0.05712
0.361842,1.391771,0.062985
0.446017,1.989749,0.050489
0.227339,1.731757,0.068494
0.312282,1.340063,0.048839
0.27739,1.337093,0.044157
0.296951,1.329309,0.057394
0.126394,1.505702,0.053002
0.389876,2.141195,0.046099
0.376581,1.766442,0.047618
0.130764,1.762524,0.071385
0.398984,1.631069,0.051638
0.118965,1.749495,0.077292
0.258784,2.022786,0.047164
0.078983,1.567149,0.082303
0.309685,1.441303,0.056324
0.202411,1.596472,0.051454
0.350948,1.955836,0.069065
0.351989,1.084752,0.052105
0.056728,1.484862,0.081722
0.070129,1.471783,0.073937
0.576803,1.39595,0.053288
0.141394,1.964129,0.042579
0.224516,1.821493,0.048524
0.3641,2.001537,0.038502
0.222139,1.25091,0.073077
0.339319,1.644035,0.055841
0.21126,2.307219,0.050468
0.072162,2.01671,0.081614
0.193148,2.061005,0.07527
0.264076,1.84227,0.068949
0.240499,1.732542,0.049249
0.253088,1.751563,0.063464
0.197958,1.932248,0.06497
0.226222,1.609651,0.067881
0.351883,1.597174,0.061467
0.226519,1.671372,0.053046
0.295229,1.577919,0.064758
0.180376,1.485504,0.076285
0.282132,1.596213,0.055302
0.125296,2.080985,0.062367
0.563329,2.022757,0.043555
0.264321,1.640432,0.049246
0.495038,1.225369,0.052288
0.060896,1.790813,0.084578
0.220039,2.38437,0.048144
0.258331,1.604899,0.078929
0.290177,1.430606,0.062285
0.146191,2.123653,0.057046
0.402016,1.547228,0.060177
0.347878,2.182858,0.054709
0.194293,1.389798,0.072362
0.336994,1.437485,0.045184
0.228918,1.670975,0.074147
0.341183,1.571631,0.064689
0.208434,1.362572,0.063564
0.257873,1.836173,0.067554
0.308331,1.877096,0.052514
0.390824,1.723127,0.050327
0.224937,2.277367,0.055464
0.24178,1.632575,0.065588
0.113357,2.238004,0.049345
0.527436,1.626105,0.050035
0.299611,2.239197,0.044175
0.585536,1.443189,0.037845
0.439665,1.79603,0.043373
0.110823,1.886055,0.052622
0.086178,1.420106,0.078139
0.276386,1.336181,0.069179
0.288315,2.339158,0.041057
0.214178,1.56148,0.074206
0.248891,2.119534,0.05382
0.249197,1.924583,0.052823
0.078583,1.620693,0.075267
0.205909,1.790729,0.048867
0.244137,2.032213,0.037905
0.15282,1.999086,0.074287
0.055836,1.863613,0.064052
0.258584,1.839925,0.043963
0.46316,2.24235,0.046213
0.134297,1.555783,0.08619
0.233903,1.730064,0.076022
0.186952,1.799868,0.083283
0.274527,1.570381,0.068866
0.254194,1.941542,0.05969
0.357618,2.132249,0.050948
0.136996,1.640598,0.047561
0.086667,2.014259,0.055461
0.128088,2.060296,0.054411
0.478945,1.307748,0.038873
0.204781,2.029907,0.064454
0.532806,1.893207,0.04236
0.465719,1.982174,0.048339
0.245585,1.698177,0.056119
0.45626,1.605292,0.049347
0.217313,1.531179,0.068587
0.271218,1.759418,0.059149
0.294705,1.794296,0.070736
0.287165,1.713037,0.050971
0.079371,1.387007,0.076104
0.12873,2.229406,0.05736
0.301629,1.945903,0.060509
0.455677,2.089994,0.048096
0.100217,1.368095,0.076583
0.315834,1.825005,0.051765
0.208145,1.287231,0.059705
0.268398,1.641393,0.067641
0.197211,1.570024,0.064711
0.177486,1.301783,0.071719
0.187353,1.805035,0.066036
0.093171,1.561968,0.061324
0.429848,1.656222,0.057239
0.431841,1.949721,0.046616
0.317932,1.592515,0.058937
0.187669,1.410956,0.06273
0.163454,1.9688,0.075773
0.207228,2.164229,0.055315
0.444791,1.558259,0.049876
0.289744,1.367566,0.048189
0.169505,1.645951,0.061391
0.336012,1.643995,0.055958
0.082499,1.786578,0.073549
0.311904,2.038168,0.045096
0.159239,2.093848,0.056738
0.312177,1.708828,0.060776
0.074637,1.994211,0.076363
0.42385,1.538993,0.055374
0.310793,1.915858,0.062254
0.489526,1.349476,0.049041
0.320603,2.152958,0.067986
0.333866,1.845061,0.04433
0.195786,1.635672,0.062379
0.189337,1.930906,0.067763
0.245549,2.102374,0.056277
0.269899,1.530316,0.061741
0.091276,1.950712,0.077017
0.404927,1.952439,0.047798
0.325285,1.406685,0.050112
0.301211,1.968921,0.060405
0.355541,1.870806,0.062467
0.512929,1.280593,0.052991
0.442934,2.281136,0.045485
0.073717,1.782036,0.075734
0.256828,1.893641,0.060765
0.295611,1.75929,0.061061
0.210355,1.597166,0.052264
0.201219,2.018283,0.074069
0.315486,2.37793,0.042633
0.251933,1.83124,0.073997
0.100147,2.385145,0.050742
0.347567,1.780004,0.055451
0.207511,1.97539,0.066768
0.140681,1.787272,0.075616
0.721042,1.418528,0.039065
0.230228,1.631529,0.062627
0.605139,1.722415,0.040847
0.312763,1.310452,0.075906
0.346855,1.508199,0.054664
0.314599,1.872774,0.063676
0.094909,1.469386,0.083061
0.668679,1.194409,0.045465
0.083675,1.718829,0.066692
0.383073,2.02208,0.050491
0.46671,1.786677,0.053207
0.228661,1.948662,0.049829
0.156159,1.728801,0.056857
0.331848,1.946735,0.060281
0.288523,2.318013,0.056976
0.149999,2.036507,0.050487
0.527821,1.348354,0.046221
0.267273,1.953765,0.057897
0.286493,1.92514,0.051386
0.10012,2.071335,0.072917
0.599147,2.113056,0.038563
0.341193,2.28878,0.042785
0.177417,1.911731,0.063194
0.386767,2.325104,0.041727
0.249404,1.945392,0.06469
0.377722,1.954131,0.058497
0.135702,1.500965,0.076249
0.397313,1.333945,0.048563
0.063531,1.540296,0.068708
0.338341,1.734681,0.059364
0.238112,1.250441,0.060981
0.32522,1.699253,0.065049
0.551632,1.778851,0.037251
0.337668,2.085928,0.043761
0.152013,2.19128,0.044623
0.457647,0.983087,0.045166
0.665533,1.575352,0.040319
0.413248,1.66895,0.05722
0.542419,1.28774,0.052058
0.096691,1.704506,0.06866
0.175736,1.9722,0.063661
0.360972,1.676083,0.04653
0.354369,1.630565,0.059846
0.405874,2.062211,0.037022
0.303823,2.405,0.04643
0.230302,1.747855,0.051107
0.582006,1.161786,0.040738
0.134293,1.98252,0.052695
0.27605,1.533248,0.058886
0.118797,1.778659,0.066097
0.220761,1.642454,0.068043
0.198327,1.695664,0.048945
0.65404,1.98448,0.027836
0.473046,1.704344,0.050398
0.411617,1.314662,0.055111
0.384267,2.106594,0.055124
0.513121,2.080595,0.043034
0.16031,1.553466,0.079364
0.431418,2.363236,0.041137
0.127046,2.007663,0.052171
0.218207,1.878605,0.058158
0.372745,2.310157,0.046082
0.147903,1.599181,0.066289
0.246047,2.092099,0.04461
0.292665,1.5738,0.057114
0.556261,1.778879,0.035363
0.250325,2.383226,0.043363
0.543904,1.001024,0.053982
0.428901,1.440407,0.047737
0.208552,1.641927,0.070826
0.475751,1.796262,0.041832
0.349042,2.213863,0.042446
0.240462,1.980288,0.06066
0.687549,1.812302,0.031953
0.160716,2.307328,0.050765
0.316176,2.352959,0.05053
0.437185,1.583759,0.044766
0.162452,1.76733,0.06423
0.472064,1.841608,0.038954
0.235935,2.260548,0.050618
0.355138,1.548784,0.069265
0.213589,1.502947,0.068178
0.379246,1.734924,0.060144
0.466338,2.18927,0.04852
0.034569,1.705334,0.064864
0.243636,1.504768,0.074532
0.123072,1.961529,0.073196
0.314291,1.814815,0.069324
0.495921,1.761212,0.055199
0.49239,1.328577,0.051647
0.492567,1.600885,0.046598
0.246418,1.460925,0.054612
0.462664,2.152921,0.043017
0.251481,2.093369,0.054794
0.427327,1.487239,0.058576
0.481805,1.697361,0.040483
0.20532,2.034351,0.053951
0.233274,2.007954,0.056008
0.401952,1.863231,0.044723
0.276615,2.314308,0.053284
0.241786,1.841566,0.059106
0.469706,1.246897,0.058755
0.170593,1.822395,0.061685
0.354239,1.966343,0.04838
0.637421,1.6859,0.039749
0.271241,1.894139,0.067019
0.269704,1.528553,0.063155
0.210387,1.777791,0.060916
0.202798,1.820397,0.072041
0.3058,1.215596,0.059613
0.346165,1.15152,0.048672
0.150285,2.217073,0.072004
0.339004,1.648008,0.049369
0.386876,1.850101,0.059088
0.519025,1.418586,0.044687
0.254032,1.943557,0.052684
0.373073,1.430982,0.055959
0.442,1.80663,0.05461
0.267319,1.784255,0.060851
0.169205,1.483154,0.078448
0.100251,1.885242,0.068
0.499982,2.17072,0.039059
0.271641,1.313793,0.057808
0.374368,1.589363,0.058131
0.575045,1.35083,0.04102
0.473499,1.295381,0.042914
0.153861,1.71918,0.0618
0.356308,1.803799,0.060592
0.175379,2.126514,0.064632
0.284709,1.470534,0.062746
0.259298,1.847844,0.046318
0.167997,1.766893,0.054299
0.174292,2.001841,0.057185
0.539371,2.163734,0.044467
0.160161,2.10199,0.057392
0.271963,1.29651,0.067187
0.223956,1.384337,0.073507
0.591805,2.080483,0.038173
0.219528,2.108174,0.04884
0.456577,2.200696,0.042913
0.403115,0.906773,0.057023
0.330688,1.708102,0.050781
0.378577,2.18485,0.038535
0.309337,2.25202,0.04765
0.477341,1.509372,0.043777
0.53217,1.539825,0.056526
0.150587,2.019394,0.058735
0.095038,1.896279,0.069022
0.258219,2.046808,0.047902
0.115671,1.862794,0.054127
0.229104,1.167856,0.050241
0.368263,1.489502,0.057493
0.465248,2.147106,0.044555
0.157859,1.945781,0.058652
0.113544,1.583244,0.070949
0.374936,2.387548,0.044737
0.349121,2.027086,0.040549
0.151696,1.21114,0.071212
0.422818,1.777477,0.056913
0.504149,1.597878,0.046096
0.412414,1.831368,0.061324
0.375922,1.537228,0.053162
0.118484,2.0092,0.048276
0.402091,1.952553,0.053172
0.296085,2.066988,0.052827
0.346943,2.346775,0.046043
0.548383,1.73795,0.048767
0.2918,1.762067,0.055717
0.494603,1.672575,0.046992
0.385253,2.186517,0.037001
0.181057,1.766575,0.051183
0.125713,2.025527,0.067874
0.517617,1.359839,0.043694
0.137347,1.933012,0.078091
0.180584,1.364867,0.073915
0.409685,1.824132,0.054716
0.680767,1.420887,0.041493
0.398067,1.700868,0.057209
0.212341,1.557635,0.071509
0.518671,1.580755,0.049863
0.284607,1.812349,0.069767
0.310392,1.975398,0.057007
0.342794,1.94695,0.066689
0.480908,1.319294,0.050174
0.360559,1.840494,0.056906
0.377372,1.652681,0.058266
0.437129,1.537343,0.047727
0.23608,1.557798,0.057995
0.353398,1.899011,0.057048
0.467997,1.698676,0.043447
0.522562,1.359621,0.045548
0.204139,1.730032,0.063353
0.312015,2.012673,0.044156
0.117985,1.75707,0.084318
0.231318,2.090086,0.041643
0.101677,1.816515,0.069023
0.322738,1.857883,0.060327
0.507761,1.858898,0.053922
0.10527,2.322313,0.050033
0.469706,1.686394,0.051486
0.48824,2.005337,0.044781
0.644115,2.007879,0.04319
0.110271,1.545959,0.085908
0.076445,1.852672,0.064884
0.424036,1.894116,0.049916
0.403977,2.4407,0.037961
0.230174,1.750173,0.074188
0.425695,1.759781,0.04423
0.250819,1.735975,0.063236
0.252789,1.393148,0.066361
0.109045,1.939655,0.05959
0.617815,1.490636,0.039384
0.218544,1.683667,0.063861
0.051648,1.676934,0.07397
0.426639,1.498723,0.045505
0.164495,1.625415,0.081597
0.22483,1.339894,0.067426
0.131068,1.383809,0.076719
0.622288,1.163248,0.043111
0.779287,1.942007,0.031568
0.454168,2.049984,0.047444
0.35431,1.22312,0.049739
0.376981,1.650324,0.045297
0.408125,1.631266,0.051776
0.345707,2.223278,0.05192
0.265215,1.598105,0.052278
0.196156,1.939869,0.071055
0.426012,1.139426,0.051004
0.153816,2.339933,0.050767
0.42043,1.913669,0.049281
0.505679,1.819788,0.054213
0.151971,1.41789,0.066721
0.141555,1.53725,0.073676
0.1227,1.754453,0.058513
0.206387,2.179677,0.057211
0.304846,1.32105,0.064559
0.400437,1.68764,0.044178
0.26498,1.814518,0.050256
0.277464,1.355056,0.063918
0.164456,1.631021,0.074974
0.588398,1.63619,0.041421
0.576253,1.914676,0.046184
0.294146,1.700588,0.064511
0.198065,1.83969,0.06688
0.260794,2.343925,0.049296
0.179871,1.781075,0.051906
0.136164,2.368104,0.062447
0.137436,1.962865,0.065956
0.281992,1.69194,0.067637
0.384011,1.728879,0.047524
0.060598,1.542231,0.091677
0.337492,1.839714,0.058271
0.499156,2.141071,0.04188
0.256919,1.678431,0.0501
0.144873,2.054943,0.068051
0.360356,1.9341,0.061576
0.161757,2.092905,0.053279
0.249375,2.483841,0.040848
0.077668,1.666678,0.0728
0.400823,1.477748,0.064169
0.201038,1.482941,0.069409
0.535582,1.07964,0.048438
0.234627,1.963307,0.059347
0.184376,1.728808,0.055822
0.169803,1.653931,0.066394
0.254496,1.978229,0.053784
0.539262,1.359843,0.040657
0.289838,1.632662,0.047233
0.231143,2.268349,0.061406
0.367164,2.070959,0.057439
0.50328,1.245215,0.039498
0.20412,1.925157,0.059828
0.162951,1.656968,0.051
0.251072,1.960627,0.050898
0.231488,1.580598,0.074271
0.333992,2.209463,0.059847
0.1193,1.622624,0.087583
0.485008,1.743353,0.044815
0.526088,1.997309,0.044698
0.605831,1.77214,0.042062
0.289946,2.04224,0.046546
0.60309,1.752179,0.039363
0.214136,2.10347,0.044563
0.282199,1.433583,0.063566
0.256751,1.760044,0.068739
0.21232,1.319357,0.054455
0.215781,1.540057,0.054959
0.306963,1.587295,0.04965
0.207171,1.558111,0.061128
0.096145,1.862426,0.069667
0.165416,1.900157,0.071107
0.353274,1.910098,0.060834
0.120954,1.710663,0.079452
0.282718,1.712178,0.063438
0.214519,1.920693,0.073991
0.389406,1.694286,0.04614
0.419041,2.142456,0.059052
0.149306,1.668216,0.074582
0.477184,1.60901,0.045797
0.293186,1.456032,0.052772
0.127592,2.24686,0.037948
0.451309,1.162502,0.039302
0.358573,1.837878,0.045352
0.314585,1.764109,0.059068
0.326272,1.828198,0.050958
0.246472,1.306599,0.056153
0.221529,1.42001,0.062973
0.118393,1.826279,0.064944
0.443533,2.342471,0.039729
0.162933,1.985067,0.047764
0.090575,1.922736,0.065177
0.291195,1.831672,0.051083
0.319584,1.702007,0.060949
0.175131,1.987695,0.046305
0.180605,1.509265,0.058582
0.420738,1.342483,0.052605
0.380269,1.767635,0.048569
0.387807,1.486538,0.053249
0.545408,1.878842,0.042048
0.411279,1.797483,0.058575
0.283977,1.979991,0.062427
0.109891,1.589308,0.061444
0.195657,2.003676,0.062813
0.368672,1.676255,0.048721
0.78048,1.33192,0.034303
0.076494,1.668651,0.089184
0.435853,1.533406,0.046975
0.291094,1.163562,0.055808
0.160951,1.555322,0.072801
0.284461,1.886136,0.049295
0.097506,1.706837,0.071006
0.219425,1.906006,0.074091
0.205396,2.113404,0.049857
0.103323,2.040769,0.056022
0.055859,1.66144,0.090682
0.359565,1.239572,0.056844
0.117755,2.021677,0.051686
0.13285,2.150176,0.060608
0.477334,2.092852,0.048661
0.551496,1.922162,0.041713
0.350322,1.894035,0.051807
0.230589,1.732142,0.060286
0.393732,1.79616,0.054125
0.400934,2.019616,0.057844
0.403192,2.02098,0.055735
0.401553,1.886906,0.052659
0.280886,1.589571,0.055638
0.160359,2.086889,0.049765
0.24348,2.227979,0.060677
0.363574,1.439736,0.055367
0.295793,1.874197,0.052287
0.160089,2.070242,0.066299
0.17482,1.968431,0.074481
0.474623,2.002726,0.039401
0.300367,1.639615,0.065331
0.423007,1.638854,0.045692
0.516341,1.913793,0.042682
0.251254,1.900351,0.046904
0.195724,1.591151,0.078866
0.193411,1.886832,0.063785
0.23944,1.756563,0.056655
0.225107,1.652595,0.052364
0.556392,2.278696,0.042672
0.289028,1.238325,0.076535
0.190792,1.705739,0.065119
0.106229,1.570187,0.058146
0.138105,1.562765,0.068215
0.254558,1.910778,0.049904
0.547165,1.248695,0.041058
0.466474,2.337239,0.041633
0.335197,2.119223,0.046373
0.405342,1.672954,0.035919
0.099434,1.639439,0.072329
0.133962,2.328016,0.055745
0.286661,1.997878,0.050033
0.226414,1.839696,0.053238
0.11222,1.671501,0.094644
0.168708,2.288076,0.044802
0.302332,2.142501,0.039178
0.029038,1.677757,0.073194
0.224484,1.400889,0.079117
0.281118,1.78353,0.066746
0.45971,1.422852,0.052953
0.401597,1.917382,0.045049
0.590939,0.993523,0.050945
0.296558,2.027428,0.053397
0.458534,1.671639,0.05491
0.266253,2.268212,0.054033
0.275109,1.535884,0.072031
0.344626,1.699866,0.064094
0.129438,1.7873,0.056498
0.269138,1.492809,0.058068
0.326609,1.686434,0.043478
0.268492,1.905566,0.061011
0.197799,1.403466,0.073699
0.091507,1.656326,0.072741
0.417558,1.586178,0.050028
0.493309,1.971111,0.045981
0.164424,1.82927,0.06198
0.444869,1.299717,0.057837
0.101673,1.503148,0.07105
0.318397,1.947195,0.060292
0.204438,1.707027,0.07201
0.03867,1.683956,0.089156
0.208125,2.151092,0.04369
0.393094,1.958393,0.042115
0.298345,1.770939,0.060146
0.351624,1.938703,0.057257
0.194398,2.101895,0.062182
0.494281,1.617077,0.047514
0.291871,2.023836,0.061932
0.250542,1.487059,0.075037
0.136703,1.596579,0.077264
0.105465,1.798381,0.060198
0.150336,1.647863,0.051037
0.275948,1.424363,0.073022
0.117066,2.176077,0.057943
0.347396,2.133491,0.044307
0.221959,2.13898,0.049675
0.293354,1.429193,0.056664
0.458824,1.763506,0.046923
0.414768,1.518483,0.065045
0.03474,1.83605,0.075165
0.219517,1.410163,0.06998
0.103611,1.572481,0.080446
0.096404,2.250987,0.053571
0.081855,1.353664,0.090874
0.441409,1.34921,0.061837
0.470842,2.239522,0.046952
0.149335,1.952219,0.074298
0.134471,1.215914,0.060837
0.376785,1.965907,0.055278
0.223828,1.93048,0.067173
0.260312,1.390436,0.057466
0.275755,1.826965,0.056966
0.233392,1.741343,0.056273
0.322098,1.81487,0.058976
0.158486,1.887274,0.060553
0.267873,1.92452,0.045833
0.091651,1.76781,0.080607
0.221159,2.309674,0.057702
0.185277,1.723058,0.070157
0.149086,2.325959,0.05904
0.432516,2.13633,0.035438
0.299416,1.80386,0.067602
